day_only,header,hours,minutes,titleUrl,time_min,time_max,prod_count
6/24/2021,Disney+,,,https://play.google.com/store/apps/details?id=com.disney.disneyplus,2021-06-24 17:28:02.381000+00:00,2021-06-24 19:50:23.600000+00:00,2
6/24/2021,Microsoft Teams,0,56,https://play.google.com/store/apps/details?id=com.microsoft.teams,2021-06-24 17:27:23.158000+00:00,2021-06-24 17:27:23.158000+00:00,1
6/24/2021,Samsung One UI Home,,,https://play.google.com/store/apps/details?id=com.sec.android.app.launcher,2021-06-24 17:30:00.974000+00:00,2021-06-24 21:48:03.867000+00:00,3
6/24/2021,aquapark.io,0,45,https://play.google.com/store/apps/details?id=com.cassette.aquapark,2021-06-24 21:48:15.408000+00:00,2021-06-24 21:48:15.408000+00:00,1
6/25/2021,Disney+,,,https://play.google.com/store/apps/details?id=com.disney.disneyplus,2021-06-25 20:45:21.806000+00:00,2021-06-25 20:45:21.806000+00:00,1
6/25/2021,Minecraft,2,3,https://play.google.com/store/apps/details?id=com.mojang.minecraftpe,2021-06-25 20:42:06.290000+00:00,2021-06-25 20:42:06.290000+00:00,1
6/25/2021,Samsung One UI Home,,,https://play.google.com/store/apps/details?id=com.sec.android.app.launcher,2021-06-25 20:45:17.112000+00:00,2021-06-25 21:31:22.659000+00:00,2
6/26/2021,Brain Test 2: Tricky Stories,0,23,https://play.google.com/store/apps/details?id=com.unicostudio.braintest2new,2021-06-26 17:56:44.003000+00:00,2021-06-26 20:48:36.539000+00:00,3
6/26/2021,Brain Test: Tricky Puzzles,0,21,https://play.google.com/store/apps/details?id=com.unicostudio.braintest,2021-06-26 18:11:42.205000+00:00,2021-06-26 18:11:42.205000+00:00,1
6/26/2021,Candylocks Hair Salon - Style Cotton Candy Hair,,,https://play.google.com/store/apps/details?id=com.tutotoons.app.candylockshairsalon.free,2021-06-26 11:52:27.120000+00:00,2021-06-26 18:26:28.057000+00:00,2
6/26/2021,Disney+,,,https://play.google.com/store/apps/details?id=com.disney.disneyplus,2021-06-26 09:47:23.288000+00:00,2021-06-26 09:47:23.288000+00:00,1
6/26/2021,Duolingo: Learn Languages Free,0,12,https://play.google.com/store/apps/details?id=com.duolingo,2021-06-26 11:10:41.376000+00:00,2021-06-26 11:10:41.376000+00:00,1
6/26/2021,Gacha Life,0,16,https://play.google.com/store/apps/details?id=air.com.lunime.gachalife,2021-06-26 10:54:39.416000+00:00,2021-06-26 10:54:39.416000+00:00,1
6/26/2021,Google Chrome: Fast & Secure,,,https://play.google.com/store/apps/details?id=com.android.chrome,2021-06-26 11:52:24.957000+00:00,2021-06-26 18:10:44.529000+00:00,2
6/26/2021,Minecraft,2,20,https://play.google.com/store/apps/details?id=com.mojang.minecraftpe,2021-06-26 12:33:06.576000+00:00,2021-06-26 21:12:38.915000+00:00,2
6/26/2021,Netflix,1,10,https://play.google.com/store/apps/details?id=com.netflix.mediaclient,2021-06-26 21:08:07.203000+00:00,2021-06-26 21:08:07.203000+00:00,1
6/26/2021,Samsung One UI Home,,,https://play.google.com/store/apps/details?id=com.sec.android.app.launcher,2021-06-26 09:47:00.553000+00:00,2021-06-26 21:12:34.437000+00:00,6
6/26/2021,aquapark.io,,,https://play.google.com/store/apps/details?id=com.cassette.aquapark,2021-06-26 10:51:25.786000+00:00,2021-06-26 10:51:25.786000+00:00,1
6/27/2021,Candylocks Hair Salon - Style Cotton Candy Hair,0,12,https://play.google.com/store/apps/details?id=com.tutotoons.app.candylockshairsalon.free,2021-06-27 11:44:54.829000+00:00,2021-06-27 15:55:27.322000+00:00,2
6/27/2021,Disney+,,,https://play.google.com/store/apps/details?id=com.disney.disneyplus,2021-06-27 13:39:42.352000+00:00,2021-06-27 13:39:42.352000+00:00,1
6/27/2021,Duolingo: Learn Languages Free,0,30,https://play.google.com/store/apps/details?id=com.duolingo,2021-06-27 10:57:30.659000+00:00,2021-06-27 10:57:30.659000+00:00,1
6/27/2021,Gacha Life,0,10,https://play.google.com/store/apps/details?id=air.com.lunime.gachalife,2021-06-27 12:20:30.174000+00:00,2021-06-27 12:20:30.174000+00:00,1
6/27/2021,Minecraft,2,45,https://play.google.com/store/apps/details?id=com.mojang.minecraftpe,2021-06-27 12:54:21.553000+00:00,2021-06-27 12:54:21.553000+00:00,1
6/27/2021,Samsung One UI Home,,,https://play.google.com/store/apps/details?id=com.sec.android.app.launcher,2021-06-27 11:25:23.290000+00:00,2021-06-27 15:55:20.714000+00:00,4
6/28/2021,Brain Test 2: Tricky Stories,0,29,https://play.google.com/store/apps/details?id=com.unicostudio.braintest2new,2021-06-28 16:59:07.448000+00:00,2021-06-28 16:59:07.448000+00:00,1
6/28/2021,Brain Test: Tricky Puzzles,0,11,https://play.google.com/store/apps/details?id=com.unicostudio.braintest,2021-06-28 16:48:28.665000+00:00,2021-06-28 16:48:28.665000+00:00,1
6/28/2021,Candylocks Hair Salon - Style Cotton Candy Hair,0,14,https://play.google.com/store/apps/details?id=com.tutotoons.app.candylockshairsalon.free,2021-06-28 17:31:23.758000+00:00,2021-06-28 17:31:23.758000+00:00,1
6/28/2021,Google Chrome: Fast & Secure,,,https://play.google.com/store/apps/details?id=com.android.chrome,2021-06-28 16:58:52.945000+00:00,2021-06-28 16:58:52.945000+00:00,1
6/28/2021,Minecraft,1,48,https://play.google.com/store/apps/details?id=com.mojang.minecraftpe,2021-06-28 19:55:58.979000+00:00,2021-06-28 19:55:58.979000+00:00,1
6/28/2021,Netflix,1,32,https://play.google.com/store/apps/details?id=com.netflix.mediaclient,2021-06-28 17:45:52.372000+00:00,2021-06-28 17:45:52.372000+00:00,1
6/28/2021,Samsung One UI Home,,,https://play.google.com/store/apps/details?id=com.sec.android.app.launcher,2021-06-28 16:59:03.679000+00:00,2021-06-28 19:55:54.856000+00:00,3
6/29/2021,Brain Test: Tricky Puzzles,0,12,https://play.google.com/store/apps/details?id=com.unicostudio.braintest,2021-06-29 16:48:22.028000+00:00,2021-06-29 19:55:31.898000+00:00,2
6/29/2021,Brawl Stars,1,5,https://play.google.com/store/apps/details?id=com.supercell.brawlstars,2021-06-29 16:50:01.354000+00:00,2021-06-29 16:50:01.354000+00:00,1
6/29/2021,Candylocks Hair Salon - Style Cotton Candy Hair,0,5,https://play.google.com/store/apps/details?id=com.tutotoons.app.candylockshairsalon.free,2021-06-29 18:33:17.554000+00:00,2021-06-29 18:33:17.554000+00:00,1
6/29/2021,Disney+,0,34,https://play.google.com/store/apps/details?id=com.disney.disneyplus,2021-06-29 16:59:25.069000+00:00,2021-06-29 16:59:25.069000+00:00,1
6/29/2021,Minecraft,3,0,https://play.google.com/store/apps/details?id=com.mojang.minecraftpe,2021-06-29 18:38:17.933000+00:00,2021-06-29 19:32:22.406000+00:00,2
6/29/2021,Samsung One UI Home,,,https://play.google.com/store/apps/details?id=com.sec.android.app.launcher,2021-06-29 16:59:18.391000+00:00,2021-06-29 20:01:26.384000+00:00,3
6/29/2021,aquapark.io,0,12,https://play.google.com/store/apps/details?id=com.cassette.aquapark,2021-06-29 16:46:17.568000+00:00,2021-06-29 16:46:17.568000+00:00,1
6/30/2021,Candylocks Hair Salon - Style Cotton Candy Hair,0,9,https://play.google.com/store/apps/details?id=com.tutotoons.app.candylockshairsalon.free,2021-06-30 21:21:50.538000+00:00,2021-06-30 21:21:50.538000+00:00,1
6/30/2021,Disney+,0,33,https://play.google.com/store/apps/details?id=com.disney.disneyplus,2021-06-30 19:36:25.561000+00:00,2021-06-30 19:36:25.561000+00:00,1
6/30/2021,Gacha Life,0,18,https://play.google.com/store/apps/details?id=air.com.lunime.gachalife,2021-06-30 19:31:47.677000+00:00,2021-06-30 19:31:47.677000+00:00,1
6/30/2021,Minecraft,2,48,https://play.google.com/store/apps/details?id=com.mojang.minecraftpe,2021-06-30 19:45:04.020000+00:00,2021-06-30 20:24:15.203000+00:00,2
6/30/2021,Netflix,0,49,https://play.google.com/store/apps/details?id=com.netflix.mediaclient,2021-06-30 17:39:57.676000+00:00,2021-06-30 18:28:04.766000+00:00,2
6/30/2021,Samsung One UI Home,,,https://play.google.com/store/apps/details?id=com.sec.android.app.launcher,2021-06-30 17:39:36.597000+00:00,2021-06-30 21:21:46.564000+00:00,4
7/1/2021,Brain Test 2: Tricky Stories,0,8,https://play.google.com/store/apps/details?id=com.unicostudio.braintest2new,2021-07-01 21:44:59.820000+00:00,2021-07-01 21:44:59.820000+00:00,1
7/1/2021,Brain Test: Tricky Puzzles,0,18,https://play.google.com/store/apps/details?id=com.unicostudio.braintest,2021-07-01 21:46:28.046000+00:00,2021-07-01 21:46:28.046000+00:00,1
7/1/2021,Brawl Stars,1,40,https://play.google.com/store/apps/details?id=com.supercell.brawlstars,2021-07-01 20:28:06.858000+00:00,2021-07-01 20:28:06.858000+00:00,1
7/1/2021,Candylocks Hair Salon - Style Cotton Candy Hair,,,https://play.google.com/store/apps/details?id=com.tutotoons.app.candylockshairsalon.free,2021-07-01 18:59:52.132000+00:00,2021-07-01 21:54:14.589000+00:00,2
7/1/2021,Disney+,1,15,https://play.google.com/store/apps/details?id=com.disney.disneyplus,2021-07-01 17:45:37.733000+00:00,2021-07-01 19:11:31.386000+00:00,2
7/1/2021,Google Chrome: Fast & Secure,,,https://play.google.com/store/apps/details?id=com.android.chrome,2021-07-01 21:44:56.133000+00:00,2021-07-01 21:44:56.133000+00:00,1
7/1/2021,Minecraft,1,49,https://play.google.com/store/apps/details?id=com.mojang.minecraftpe,2021-07-01 17:40:11.992000+00:00,2021-07-01 18:45:42.420000+00:00,2
7/1/2021,Netflix,1,20,https://play.google.com/store/apps/details?id=com.netflix.mediaclient,2021-07-01 17:45:41.744000+00:00,2021-07-01 17:45:41.744000+00:00,1
7/1/2021,Samsung One UI Home,,,https://play.google.com/store/apps/details?id=com.sec.android.app.launcher,2021-07-01 17:45:40.269000+00:00,2021-07-01 21:54:08.871000+00:00,4
7/1/2021,aquapark.io,0,39,https://play.google.com/store/apps/details?id=com.cassette.aquapark,2021-07-01 20:16:46.468000+00:00,2021-07-01 20:16:46.468000+00:00,1
7/2/2021,Brain Test 2: Tricky Stories,0,22,https://play.google.com/store/apps/details?id=com.unicostudio.braintest2new,2021-07-02 17:06:50.374000+00:00,2021-07-02 17:06:50.374000+00:00,1
7/2/2021,Candylocks Hair Salon - Style Cotton Candy Hair,0,16,https://play.google.com/store/apps/details?id=com.tutotoons.app.candylockshairsalon.free,2021-07-02 21:13:06.085000+00:00,2021-07-02 21:13:06.085000+00:00,1
7/2/2021,Disney+,0,0,https://play.google.com/store/apps/details?id=com.disney.disneyplus,2021-07-02 20:49:41.037000+00:00,2021-07-02 20:49:41.037000+00:00,1
7/2/2021,Minecraft,2,51,https://play.google.com/store/apps/details?id=com.mojang.minecraftpe,2021-07-02 17:07:00.182000+00:00,2021-07-02 17:07:00.182000+00:00,1
7/2/2021,Samsung One UI Home,,,https://play.google.com/store/apps/details?id=com.sec.android.app.launcher,2021-07-02 17:06:54.085000+00:00,2021-07-02 21:13:00.132000+00:00,2
7/3/2021,Minecraft,2,43,https://play.google.com/store/apps/details?id=com.mojang.minecraftpe,2021-07-03 09:32:20.613000+00:00,2021-07-03 18:51:37.948000+00:00,3
7/3/2021,Netflix,1,18,https://play.google.com/store/apps/details?id=com.netflix.mediaclient,2021-07-03 18:08:25.409000+00:00,2021-07-03 18:08:25.409000+00:00,1
7/3/2021,Roblox,0,25,https://play.google.com/store/apps/details?id=com.roblox.client,2021-07-03 10:01:24.878000+00:00,2021-07-03 17:44:20.991000+00:00,4
7/3/2021,Samsung One UI Home,,,https://play.google.com/store/apps/details?id=com.sec.android.app.launcher,2021-07-03 09:59:21.086000+00:00,2021-07-03 18:51:33.096000+00:00,5
7/4/2021,Brain Test 2: Tricky Stories,0,16,https://play.google.com/store/apps/details?id=com.unicostudio.braintest2new,2021-07-04 11:25:02.939000+00:00,2021-07-04 18:59:29.225000+00:00,3
7/4/2021,Brawl Stars,1,10,https://play.google.com/store/apps/details?id=com.supercell.brawlstars,2021-07-04 11:30:40.306000+00:00,2021-07-04 19:12:19.939000+00:00,5
7/4/2021,Candylocks Hair Salon - Style Cotton Candy Hair,0,29,https://play.google.com/store/apps/details?id=com.tutotoons.app.candylockshairsalon.free,2021-07-04 14:38:45.811000+00:00,2021-07-04 14:38:45.811000+00:00,1
7/4/2021,Disney+,,,https://play.google.com/store/apps/details?id=com.disney.disneyplus,2021-07-04 14:41:31.199000+00:00,2021-07-04 18:35:38.827000+00:00,2
7/4/2021,Duolingo: Learn Languages Free,0,10,https://play.google.com/store/apps/details?id=com.duolingo,2021-07-04 19:02:18.479000+00:00,2021-07-04 19:02:18.479000+00:00,1
7/4/2021,Gacha Life,0,22,https://play.google.com/store/apps/details?id=air.com.lunime.gachalife,2021-07-04 18:26:49.890000+00:00,2021-07-04 18:26:49.890000+00:00,1
7/4/2021,Google Chrome: Fast & Secure,,,https://play.google.com/store/apps/details?id=com.android.chrome,2021-07-04 11:31:03.631000+00:00,2021-07-04 11:31:03.631000+00:00,1
7/4/2021,Minecraft,1,40,https://play.google.com/store/apps/details?id=com.mojang.minecraftpe,2021-07-04 14:14:20.193000+00:00,2021-07-04 16:46:37.930000+00:00,2
7/4/2021,Roblox,1,20,https://play.google.com/store/apps/details?id=com.roblox.client,2021-07-04 09:02:55.173000+00:00,2021-07-04 19:28:28.853000+00:00,3
7/4/2021,Samsung One UI Home,,,https://play.google.com/store/apps/details?id=com.sec.android.app.launcher,2021-07-04 09:02:43.192000+00:00,2021-07-04 19:28:25.113000+00:00,6
7/4/2021,aquapark.io,0,39,https://play.google.com/store/apps/details?id=com.cassette.aquapark,2021-07-04 18:26:24.209000+00:00,2021-07-04 18:26:24.209000+00:00,1
7/5/2021,Minecraft,2,20,https://play.google.com/store/apps/details?id=com.mojang.minecraftpe,2021-07-05 20:43:43.781000+00:00,2021-07-05 21:36:58.494000+00:00,2
7/5/2021,Roblox,0,46,https://play.google.com/store/apps/details?id=com.roblox.client,2021-07-05 17:43:30.967000+00:00,2021-07-05 17:43:30.967000+00:00,1
7/5/2021,Samsung One UI Home,,,https://play.google.com/store/apps/details?id=com.sec.android.app.launcher,2021-07-05 17:43:18.855000+00:00,2021-07-05 20:58:22.076000+00:00,2
7/6/2021,Brain Test 2: Tricky Stories,0,15,https://play.google.com/store/apps/details?id=com.unicostudio.braintest2new,2021-07-06 09:45:41.544000+00:00,2021-07-06 09:45:41.544000+00:00,1
7/6/2021,Minecraft,2,56,https://play.google.com/store/apps/details?id=com.mojang.minecraftpe,2021-07-06 09:54:46.513000+00:00,2021-07-06 13:28:53.586000+00:00,2
7/6/2021,Roblox,0,32,https://play.google.com/store/apps/details?id=com.roblox.client,2021-07-06 10:28:39.125000+00:00,2021-07-06 10:28:39.125000+00:00,1
7/6/2021,Samsung One UI Home,,,https://play.google.com/store/apps/details?id=com.sec.android.app.launcher,2021-07-06 10:28:35.957000+00:00,2021-07-06 13:28:43.317000+00:00,2
7/7/2021,Disney+,,,https://play.google.com/store/apps/details?id=com.disney.disneyplus,2021-07-07 21:48:20.356000+00:00,2021-07-07 21:48:20.356000+00:00,1
7/7/2021,Minecraft,2,45,https://play.google.com/store/apps/details?id=com.mojang.minecraftpe,2021-07-07 20:42:31.500000+00:00,2021-07-07 20:42:31.500000+00:00,1
7/7/2021,Roblox,0,45,https://play.google.com/store/apps/details?id=com.roblox.client,2021-07-07 16:50:00.731000+00:00,2021-07-07 20:26:51.426000+00:00,3
7/7/2021,Samsung One UI Home,,,https://play.google.com/store/apps/details?id=com.sec.android.app.launcher,2021-07-07 17:17:21.851000+00:00,2021-07-07 21:45:58.201000+00:00,4
7/8/2021,Disney+,0,18,https://play.google.com/store/apps/details?id=com.disney.disneyplus,2021-07-08 21:35:51.647000+00:00,2021-07-08 21:35:51.647000+00:00,1
7/8/2021,Netflix,1,21,https://play.google.com/store/apps/details?id=com.netflix.mediaclient,2021-07-08 19:35:33.734000+00:00,2021-07-08 20:11:53.210000+00:00,2
7/8/2021,Roblox,0,23,https://play.google.com/store/apps/details?id=com.roblox.client,2021-07-08 16:52:35.402000+00:00,2021-07-08 20:20:19.612000+00:00,3
7/8/2021,Samsung One UI Home,,,https://play.google.com/store/apps/details?id=com.sec.android.app.launcher,2021-07-08 17:10:34.522000+00:00,2021-07-08 21:35:37.405000+00:00,5
7/9/2021,Brain Test 2: Tricky Stories,0,21,https://play.google.com/store/apps/details?id=com.unicostudio.braintest2new,2021-07-09 18:34:55.670000+00:00,2021-07-09 18:34:55.670000+00:00,1
7/9/2021,Brain Test: Tricky Puzzles,0,23,https://play.google.com/store/apps/details?id=com.unicostudio.braintest,2021-07-09 18:35:42.434000+00:00,2021-07-09 18:35:42.434000+00:00,1
7/9/2021,Brawl Stars,1,5,https://play.google.com/store/apps/details?id=com.supercell.brawlstars,2021-07-09 14:56:47.884000+00:00,2021-07-09 21:30:17.004000+00:00,2
7/9/2021,Disney+,,,https://play.google.com/store/apps/details?id=com.disney.disneyplus,2021-07-09 21:00:47.788000+00:00,2021-07-09 21:00:47.788000+00:00,1
7/9/2021,Duolingo: Learn Languages Free,0,31,https://play.google.com/store/apps/details?id=com.duolingo,2021-07-09 18:38:47.561000+00:00,2021-07-09 18:38:47.561000+00:00,1
7/9/2021,Gacha Life,0,14,https://play.google.com/store/apps/details?id=air.com.lunime.gachalife,2021-07-09 18:43:33.447000+00:00,2021-07-09 18:43:33.447000+00:00,1
7/9/2021,Minecraft,1,58,https://play.google.com/store/apps/details?id=com.mojang.minecraftpe,2021-07-09 17:34:14.545000+00:00,2021-07-09 20:16:27.082000+00:00,3
7/9/2021,Roblox,0,45,https://play.google.com/store/apps/details?id=com.roblox.client,2021-07-09 11:07:08.592000+00:00,2021-07-09 20:06:24.498000+00:00,7
7/9/2021,Samsung One UI Home,,,https://play.google.com/store/apps/details?id=com.sec.android.app.launcher,2021-07-09 11:07:05.689000+00:00,2021-07-09 21:30:13.773000+00:00,9
7/10/2021,Disney+,0,28,https://play.google.com/store/apps/details?id=com.disney.disneyplus,2021-07-10 14:55:10.159000+00:00,2021-07-10 14:55:10.159000+00:00,1
7/10/2021,Minecraft,2,24,https://play.google.com/store/apps/details?id=com.mojang.minecraftpe,2021-07-10 10:11:37.931000+00:00,2021-07-10 14:23:53.489000+00:00,2
7/10/2021,Roblox,0,56,https://play.google.com/store/apps/details?id=com.roblox.client,2021-07-10 11:26:05.285000+00:00,2021-07-10 14:01:17.300000+00:00,3
7/10/2021,Samsung One UI Home,,,https://play.google.com/store/apps/details?id=com.sec.android.app.launcher,2021-07-10 11:26:00.641000+00:00,2021-07-10 14:55:01.935000+00:00,4
7/11/2021,Brain Test: Tricky Puzzles,0,6,https://play.google.com/store/apps/details?id=com.unicostudio.braintest,2021-07-11 15:08:44.528000+00:00,2021-07-11 15:08:44.528000+00:00,1
7/11/2021,Disney+,0,20,https://play.google.com/store/apps/details?id=com.disney.disneyplus,2021-07-11 15:29:22.068000+00:00,2021-07-11 15:29:22.068000+00:00,1
7/11/2021,Duolingo: Learn Languages Free,0,10,https://play.google.com/store/apps/details?id=com.duolingo,2021-07-11 15:16:50.316000+00:00,2021-07-11 15:16:50.316000+00:00,1
7/11/2021,Minecraft,1,45,https://play.google.com/store/apps/details?id=com.mojang.minecraftpe,2021-07-11 09:43:51.354000+00:00,2021-07-11 14:17:43.909000+00:00,2
7/11/2021,Roblox,1,10,https://play.google.com/store/apps/details?id=com.roblox.client,2021-07-11 10:29:33.276000+00:00,2021-07-11 12:49:17.897000+00:00,2
7/11/2021,Samsung Gallery,,,https://play.google.com/store/apps/details?id=com.sec.android.gallery3d,2021-07-11 09:43:16.284000+00:00,2021-07-11 09:43:16.284000+00:00,1
7/11/2021,Samsung One UI Home,,,https://play.google.com/store/apps/details?id=com.sec.android.app.launcher,2021-07-11 10:29:24.736000+00:00,2021-07-11 15:29:04.813000+00:00,4
7/12/2021,Google,,,https://play.google.com/store/apps/details?id=com.google.android.googlequicksearchbox,2021-07-12 20:24:26.656000+00:00,2021-07-12 20:24:26.656000+00:00,1
7/12/2021,Minecraft,1,46,https://play.google.com/store/apps/details?id=com.mojang.minecraftpe,2021-07-12 20:24:40.123000+00:00,2021-07-12 20:24:40.123000+00:00,1
7/12/2021,Roblox,1,34,https://play.google.com/store/apps/details?id=com.roblox.client,2021-07-12 17:23:51.294000+00:00,2021-07-12 17:23:51.294000+00:00,1
7/12/2021,Samsung One UI Home,,,https://play.google.com/store/apps/details?id=com.sec.android.app.launcher,2021-07-12 17:23:40.924000+00:00,2021-07-12 20:59:55.795000+00:00,3
7/12/2021,YouTube Kids,0,56,https://play.google.com/store/apps/details?id=com.google.android.apps.youtube.kids,2021-07-12 21:01:26.456000+00:00,2021-07-12 21:01:26.456000+00:00,1
7/13/2021,Minecraft,2,10,https://play.google.com/store/apps/details?id=com.mojang.minecraftpe,2021-07-13 19:45:32.224000+00:00,2021-07-13 19:45:32.224000+00:00,1
7/13/2021,Roblox,1,20,https://play.google.com/store/apps/details?id=com.roblox.client,2021-07-13 16:43:04.739000+00:00,2021-07-13 16:43:04.739000+00:00,1
7/13/2021,Samsung One UI Home,,,https://play.google.com/store/apps/details?id=com.sec.android.app.launcher,2021-07-13 16:42:50.112000+00:00,2021-07-13 20:17:06.708000+00:00,3
7/13/2021,YouTube Kids,0,39,https://play.google.com/store/apps/details?id=com.google.android.apps.youtube.kids,2021-07-13 19:44:04.688000+00:00,2021-07-13 20:17:09.517000+00:00,2
7/14/2021,Samsung One UI Home,,,https://play.google.com/store/apps/details?id=com.sec.android.app.launcher,2021-07-14 09:14:55.851000+00:00,2021-07-14 19:54:46.572000+00:00,3
7/14/2021,YouTube Kids,1,5,https://play.google.com/store/apps/details?id=com.google.android.apps.youtube.kids,2021-07-14 19:54:54.839000+00:00,2021-07-14 19:54:54.839000+00:00,1
7/15/2021,Roblox,2,50,https://play.google.com/store/apps/details?id=com.roblox.client,2021-07-15 18:15:49.744000+00:00,2021-07-15 19:34:38.970000+00:00,3
7/15/2021,Samsung One UI Home,,,https://play.google.com/store/apps/details?id=com.sec.android.app.launcher,2021-07-15 18:16:07.829000+00:00,2021-07-15 21:38:17.098000+00:00,3
7/16/2021,Brain Test: Tricky Puzzles,1,10,https://play.google.com/store/apps/details?id=com.unicostudio.braintest,2021-07-16 17:29:41.593000+00:00,2021-07-16 17:29:41.593000+00:00,1
7/16/2021,Roblox,2,25,https://play.google.com/store/apps/details?id=com.roblox.client,2021-07-16 17:39:31.100000+00:00,2021-07-16 21:55:35.396000+00:00,4
7/16/2021,Samsung One UI Home,,,https://play.google.com/store/apps/details?id=com.sec.android.app.launcher,2021-07-16 17:30:06.026000+00:00,2021-07-16 20:47:28.822000+00:00,3
7/17/2021,Disney+,0,26,https://play.google.com/store/apps/details?id=com.disney.disneyplus,2021-07-17 18:29:25.535000+00:00,2021-07-17 19:30:02.838000+00:00,2
7/17/2021,Roblox,0,12,https://play.google.com/store/apps/details?id=com.roblox.client,2021-07-17 09:38:13.256000+00:00,2021-07-17 20:59:20.250000+00:00,4
7/17/2021,Samsung One UI Home,,,https://play.google.com/store/apps/details?id=com.sec.android.app.launcher,2021-07-17 09:11:41.483000+00:00,2021-07-17 20:05:16.802000+00:00,5
7/18/2021,Minecraft,0,15,https://play.google.com/store/apps/details?id=com.mojang.minecraftpe,2021-07-18 09:38:05.174000+00:00,2021-07-18 21:15:13.048000+00:00,2
7/18/2021,Netflix,1,20,https://play.google.com/store/apps/details?id=com.netflix.mediaclient,2021-07-18 21:58:44.643000+00:00,2021-07-18 21:58:44.643000+00:00,1
7/18/2021,Roblox,2,52,https://play.google.com/store/apps/details?id=com.roblox.client,2021-07-18 09:36:28.223000+00:00,2021-07-18 21:15:05.154000+00:00,5
7/18/2021,Samsung One UI Home,,,https://play.google.com/store/apps/details?id=com.sec.android.app.launcher,2021-07-18 09:37:48.891000+00:00,2021-07-18 21:58:08.017000+00:00,4
7/19/2021,Minecraft,0,37,https://play.google.com/store/apps/details?id=com.mojang.minecraftpe,2021-07-19 17:36:11.927000+00:00,2021-07-19 17:36:11.927000+00:00,1
7/19/2021,Roblox,3,0,https://play.google.com/store/apps/details?id=com.roblox.client,2021-07-19 14:42:45.879000+00:00,2021-07-19 17:35:58.559000+00:00,4
7/19/2021,Samsung One UI Home,,,https://play.google.com/store/apps/details?id=com.sec.android.app.launcher,2021-07-19 11:27:28.691000+00:00,2021-07-19 18:27:48.410000+00:00,4
7/19/2021,YouTube Kids,0,19,https://play.google.com/store/apps/details?id=com.google.android.apps.youtube.kids,2021-07-19 18:39:31.710000+00:00,2021-07-19 18:39:31.710000+00:00,1
7/20/2021,Gacha Life,0,2,https://play.google.com/store/apps/details?id=air.com.lunime.gachalife,2021-07-20 18:41:50.872000+00:00,2021-07-20 18:41:50.872000+00:00,1
7/20/2021,Minecraft,0,53,https://play.google.com/store/apps/details?id=com.mojang.minecraftpe,2021-07-20 17:54:22.238000+00:00,2021-07-20 21:25:44.268000+00:00,2
7/20/2021,Roblox,3,27,https://play.google.com/store/apps/details?id=com.roblox.client,2021-07-20 09:18:14.481000+00:00,2021-07-20 21:53:37.822000+00:00,5
7/20/2021,Samsung One UI Home,,,https://play.google.com/store/apps/details?id=com.sec.android.app.launcher,2021-07-20 09:04:06.735000+00:00,2021-07-20 21:28:29.057000+00:00,5
7/20/2021,YouTube Kids,0,31,https://play.google.com/store/apps/details?id=com.google.android.apps.youtube.kids,2021-07-20 18:45:02.752000+00:00,2021-07-20 18:45:02.752000+00:00,1
7/21/2021,Minecraft,0,0,https://play.google.com/store/apps/details?id=com.mojang.minecraftpe,2021-07-21 18:29:20.503000+00:00,2021-07-21 18:29:20.503000+00:00,1
7/21/2021,Roblox,3,30,https://play.google.com/store/apps/details?id=com.roblox.client,2021-07-21 11:53:16.508000+00:00,2021-07-21 16:37:56.970000+00:00,5
7/21/2021,Samsung One UI Home,,,https://play.google.com/store/apps/details?id=com.sec.android.app.launcher,2021-07-21 11:03:32.618000+00:00,2021-07-21 18:29:21.818000+00:00,7
7/21/2021,YouTube Kids,0,28,https://play.google.com/store/apps/details?id=com.google.android.apps.youtube.kids,2021-07-21 18:36:10.338000+00:00,2021-07-21 18:36:10.338000+00:00,1
7/22/2021,Minecraft,0,34,https://play.google.com/store/apps/details?id=com.mojang.minecraftpe,2021-07-22 10:02:21.049000+00:00,2021-07-22 10:02:21.049000+00:00,1
7/22/2021,Roblox,3,24,https://play.google.com/store/apps/details?id=com.roblox.client,2021-07-22 10:01:36.447000+00:00,2021-07-22 20:19:58.810000+00:00,4
7/22/2021,Samsung One UI Home,,,https://play.google.com/store/apps/details?id=com.sec.android.app.launcher,2021-07-22 10:02:11.677000+00:00,2021-07-22 18:16:14.633000+00:00,3
7/23/2021,Minecraft,0,4,https://play.google.com/store/apps/details?id=com.mojang.minecraftpe,2021-07-23 18:59:50.624000+00:00,2021-07-23 18:59:50.624000+00:00,1
7/23/2021,Roblox,3,30,https://play.google.com/store/apps/details?id=com.roblox.client,2021-07-23 10:05:43.336000+00:00,2021-07-23 15:52:31.171000+00:00,5
7/23/2021,Samsung Gallery,,,https://play.google.com/store/apps/details?id=com.sec.android.gallery3d,2021-07-23 10:05:14.281000+00:00,2021-07-23 10:05:14.281000+00:00,1
7/23/2021,Samsung One UI Home,,,https://play.google.com/store/apps/details?id=com.sec.android.app.launcher,2021-07-23 10:05:12.009000+00:00,2021-07-23 18:59:51.609000+00:00,5
7/23/2021,YouTube Kids,1,23,https://play.google.com/store/apps/details?id=com.google.android.apps.youtube.kids,2021-07-23 09:59:36.618000+00:00,2021-07-23 19:30:03.303000+00:00,2
